yyyy,PerNo,最新離職預測,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,最高學歷,畢業學校類別,畢業科系類別,眷屬量,通勤成本,歸屬部門
2018,7555,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,13.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,8.0,0.0,7.0,8012.0
2018,7560,0,1.0,1.0,3.0,20.0,6.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,20071.0
2018,7562,0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,4.0,7.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,5.0,2.0,8.0,4010.0
2018,7563,0,0.0,2.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,9.0,2.0,10.0,20069.0
2018,7564,0,0.0,2.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,4.0,11.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,9.0,1.0,8.0,14193.0
2018,7568,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,13.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,8.0,1.0,9.0,8012.0
2018,7570,1,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,5.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,0.0,8.0,16086.0
2018,7572,0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,8.0,20089.0
2018,7574,0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,6.0,0.0,1.0,5.0,1.0,2.0,8.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,8.0,8142.0
2018,7579,0,0.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,3.0,6.0,4.0,5.0,8.0,1.0,3.0,3.0,2.0,1.0,0.0,4.0,8.0,1.0,8.0,19135.0
2018,7581,0,0.0,2.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,0.0,3.0,9.0,1.0,8.0,19138.0
2018,7582,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,7.0,1.0,5.0,5.0,1.0,1.0,0.0,3.0,8.0,2.0,8.0,8145.0
2018,7583,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,8.0,13151.0
2018,7585,0,0.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,4.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,5.0,9.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,7.0,1.0,8.0,14193.0
2018,7587,0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,9.0,1.0,6.0,5.0,2.0,1.0,3.0,0.0,6.0,1.0,8.0,16070.0
2018,7589,0,0.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,7.0,1.0,4.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,8.0,19004.0
2018,7590,0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,4.0,0.0,6.0,10.0,5.0,2.0,8.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,5.0,2.0,8.0,4010.0
2018,7593,1,1.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,18025.0
2018,7595,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,1.0,8.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,8.0,1.0,4.0,10.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,0.0,5.0,14048.0
2018,7602,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,9.0,5.0,8.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,6.0,0.0,8.0,13084.0
2018,7605,0,1.0,1.0,3.0,20.0,4.0,0.0,1.0,1.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,6.0,1.0,9.0,20130.0
2018,7607,0,0.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,4.0,0.0,10.0,7.0,2.0,2.0,12.0,1.0,6.0,4.0,4.0,2.0,2.0,0.0,7.0,1.0,9.0,14077.0
2018,7610,0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,3.0,10.0,10.0,5.0,7.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,5.0,2.0,9.0,19186.0
2018,7612,0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,11.0,1.0,5.0,5.0,1.0,1.0,0.0,1.0,6.0,1.0,8.0,4010.0
2018,7618,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,9.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,8.0,0.0,6.0,8012.0
2018,7619,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,8.0,1.0,9.0,5.0,8.0,1.0,5.0,5.0,0.0,0.0,0.0,3.0,6.0,0.0,9.0,13168.0
2018,7620,0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,6.0,2.0,3.0,1.0,3.0,0.0,2.0,4.0,3.0,0.0,10.0,16086.0
2018,7622,0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,12.0,2.0,6.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,8038.0
2018,7623,0,1.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,5.0,2.0,6.0,0.0,0.0,1.0,13.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,8.0,19099.0
2018,7626,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,5.0,1.0,6.0,20089.0
2018,7628,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,4.0,11.0,0.0,0.0,2.0,0.0,2.0,10.0,9.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,9.0,0.0,10.0,20037.0
2018,7632,0,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,1.0,11.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,6.0,1.0,2.0,7.0,1.0,4.0,11.0,2.0,6.0,6.0,0.0,0.0,2.0,4.0,7.0,1.0,8.0,14077.0
2018,7633,0,1.0,1.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,0.0,2.0,10.0,4.0,5.0,6.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,9.0,0.0,9.0,11182.0
2018,7634,0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,10.0,10.0,2.0,12.0,1.0,7.0,7.0,0.0,1.0,3.0,3.0,3.0,0.0,9.0,13034.0
2018,7636,0,0.0,2.0,4.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,9.0,19035.0
2018,7638,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,29.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,9.0,2098.0
2018,7640,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,8.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,3.0,1.0,3.0,2.0,6.0,2.0,7.0,1.0,3.0,3.0,1.0,0.0,0.0,4.0,7.0,0.0,8.0,14160.0
2018,7643,0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,9.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,9.0,16178.0
2018,7644,0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,5.0,9.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,9.0,2098.0
2018,7649,0,1.0,1.0,2.0,20.0,4.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,4.0,7.0,2.0,3.0,2.0,3.0,2.0,0.0,4.0,6.0,0.0,8.0,20192.0
2018,7652,0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,4.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,4.0,2.0,3.0,7.0,9.0,4.0,9.0,2.0,4.0,1.0,6.0,1.0,2.0,1.0,9.0,0.0,9.0,4190.0
2018,7653,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,10.0,4.0,2.0,11.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,8.0,2.0,7.0,8028.0
2018,7655,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,2.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,3.0,8.0,14057.0
2018,7657,0,0.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,5.0,7.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,1.0,8.0,20130.0
2018,7659,0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,7.0,5.0,5.0,12.0,1.0,6.0,6.0,0.0,0.0,0.0,4.0,3.0,1.0,8.0,13049.0
2018,7662,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,8145.0
2018,7663,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,8.0,2.0,8.0,8157.0
2018,7665,0,1.0,1.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,9.0,11182.0
2018,7667,1,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,14053.0
2018,7670,0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,6.0,3.0,8.0,19004.0
2018,7675,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,0.0,9.0,19043.0
2018,7681,0,1.0,1.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,7.0,1.0,0.0,5.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,2.0,10.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,4.0,1.0,8.0,9132.0
2018,7683,0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,0.0,8.0,4045.0
2018,7684,0,1.0,1.0,3.0,11.0,6.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,3.0,7.0,0.0,0.0,4.0,0.0,7.0,6.0,1.0,4.0,10.0,1.0,6.0,5.0,3.0,1.0,2.0,3.0,8.0,2.0,9.0,11182.0
2018,7685,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,20127.0
2018,7691,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,12.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,2.0,9.0,13034.0
2018,7693,0,1.0,1.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,1.0,0.0,13.0,1.0,0.0,2.0,8.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,3.0,7.0,10.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,0.0,4.0,6.0,2.0,8.0,2029.0
2018,7694,0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,8.0,2.0,5.0,1.0,6.0,3.0,3.0,3.0,3.0,0.0,8.0,19099.0
2018,7697,0,1.0,1.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,7.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,1.0,8.0,18025.0
2018,7702,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,8.0,20130.0
2018,7703,0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,12.0,2.0,7.0,7.0,1.0,1.0,3.0,3.0,9.0,0.0,8.0,4073.0
2018,7704,0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,7.0,5.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,5.0,9.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,5.0,8.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,9.0,16070.0
2018,7706,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,10.0,6.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,5.0,5.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,6.0,1.0,8.0,8181.0
2018,7709,0,1.0,1.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,1.0,7.0,7.0,1.0,5.0,7.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,6.0,0.0,9.0,12113.0
2018,7710,0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,7.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,8.0,20089.0
2018,7712,0,0.0,2.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,10.0,0.0,0.0,5.0,0.0,9.0,1.0,4.0,5.0,8.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,9.0,2.0,8.0,14067.0
2018,7714,0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,10.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,8.0,20208.0
2018,7716,0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,7.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,8.0,1.0,8.0,19135.0
2018,7717,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,4.0,7.0,7.0,2.0,8.0,1.0,4.0,1.0,5.0,3.0,0.0,4.0,8.0,0.0,8.0,14057.0
2018,7720,0,1.0,1.0,3.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,23.0,6.0,1.0,2.0,5.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,3.0,2.0,1.0,6.0,1.0,4.0,9.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,9.0,16070.0
2018,7721,0,0.0,2.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,6.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,9.0,1.0,8.0,20082.0
2018,7724,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,10.0,8.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,9.0,1.0,8.0,14057.0
2018,7726,0,1.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,5.0,0.0,3.0,1.0,14.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,5.0,11.0,2.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,16070.0
2018,7728,0,1.0,1.0,3.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,0.0,0.0,1.0,16.0,4.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,7.0,1.0,4.0,1.0,4.0,1.0,0.0,3.0,8.0,0.0,8.0,19099.0
